Date,Price,avg_positive_XLF,avg_neutral_XLF,avg_negative_XLF,n_XLF,sent_index_XLF,Sign_next_day
2018-05-23,24.386354446411133,0.2819227880487839,0.3650934975594281,0.3529837019741534,6.0,-0.0710609139253695,-1.0
2018-05-24,24.195837020874023,0.0369783468544482,0.4354900848120451,0.527531560510397,5.0,-0.4905532136559486,-1.0
2018-05-25,24.117889404296875,0.0629540991038083,0.1857381489127874,0.7513077586889267,5.0,-0.6883536595851184,-1.0
2018-05-29,23.312519073486328,0.0802319343201815,0.5843861643224955,0.335381891299039,10.0,-0.2551499569788575,1.0
2018-05-30,23.73685836791992,0.2655850565060972,0.2104057548567652,0.5240092501044273,2.0,-0.2584241935983301,-1.0
2018-05-31,23.537681579589844,0.1535438347075666,0.3788188573505197,0.4676373076758214,7.0,-0.3140934729682548,1.0
2018-06-01,23.797473907470703,0.1194111665245145,0.3893262902274728,0.4912625470509131,12.0,-0.3718513805263986,1.0
2018-06-04,23.87541580200196,0.2327503342181443,0.3102384783327579,0.4570111878216266,5.0,-0.2242608536034822,-1.0
2018-06-05,23.7714958190918,0.2044547617435455,0.2316106438636779,0.563934588432312,5.0,-0.3594798266887665,1.0
2018-06-06,24.204490661621094,0.0808163195615634,0.1834342665970325,0.7357494328171015,4.0,-0.654933113255538,1.0
2018-06-07,24.28243064880371,0.0936272661719057,0.7359800653325187,0.1703926506969663,9.0,-0.0767653845250606,1.0
2018-06-08,24.31707191467285,0.0720357652753591,0.7723584175109863,0.155605821404606,2.0,-0.0835700561292469,-1.0
2018-06-11,24.265113830566406,0.1445349894929677,0.3515322669409215,0.503932747989893,4.0,-0.3593977584969252,-1.0
2018-06-12,24.204490661621094,0.2601040760055184,0.3633622262212965,0.3765336894947622,9.0,-0.1164296134892438,-1.0
2018-06-13,24.117889404296875,0.2459492531859061,0.2231212462383237,0.5309294660321691,11.0,-0.2849802128462629,-1.0
2018-06-14,23.89273262023925,0.085277453996241,0.6726778391748667,0.2420447468757628,4.0,-0.1567672928795218,-1.0
2018-06-15,23.89186668395996,0.235048896074295,0.4054986534640193,0.3594524353742599,10.0,-0.1244035392999649,-1.0
2018-06-18,23.8483829498291,0.254093737155199,0.5421072408556938,0.2037990558892488,5.0,0.0502946812659502,-1.0
2018-06-19,23.787498474121094,0.2453261651098727,0.6002032846212387,0.1544705521315335,5.0,0.0908556129783391,-1.0
2018-06-20,23.72661781311035,0.2041932263722022,0.3615656110147635,0.4342411424343784,6.0,-0.2300479160621762,-1.0
2018-06-21,23.65703773498535,0.1803264301270246,0.6857887804508209,0.1338847558945416,4.0,0.0464416742324829,-1.0
2018-06-22,23.54397201538086,0.3831308061877886,0.3516133576631545,0.2652558234209815,3.0,0.1178749827668071,-1.0
2018-06-25,23.29174423217773,0.2099064394003814,0.2666430965893798,0.523450460181468,9.0,-0.3135440207810865,-1.0
2018-06-26,23.21346664428711,0.0300811119377612,0.1250755060464143,0.8448433876037598,2.0,-0.8147622756659986,-1.0
2018-06-27,22.92645072937012,0.0461138172540813,0.2493007839657366,0.7045854213647544,8.0,-0.6584716041106731,1.0
2018-06-28,23.126489639282227,0.2184639420360326,0.2158415466547011,0.5656945314258337,5.0,-0.347230589389801,0.0
2018-06-29,23.126489639282227,0.1825631769712675,0.2943871082230047,0.5230497035451911,11.0,-0.3404865265739235,1.0
2018-07-02,23.239559173583984,0.4851806368678809,0.0239484654739498,0.4908708706498145,2.0,-0.0056902337819336,-1.0
2018-07-03,23.030824661254883,,,,,,1.0
2018-07-05,23.0830020904541,0.0839844893664121,0.5468626722693444,0.3691528618335723,5.0,-0.2851683724671602,1.0
2018-07-06,23.19606590270996,0.0891612190753221,0.8419225931167602,0.0689161982387303,5.0,0.0202450208365917,1.0
2018-07-09,23.72661781311035,0.6205838216202599,0.3020847343972751,0.0773314427850501,7.0,0.5432523788352098,-1.0
2018-07-10,23.639636993408203,0.2239335559308528,0.4863568633794785,0.2897095791995525,5.0,-0.0657760232686996,-1.0
2018-07-11,23.52657127380371,0.0473707289202138,0.2472280976362526,0.7054012067383155,4.0,-0.6580304778181016,1.0
2018-07-12,23.57005882263184,0.1613918244838714,0.6423345804214478,0.1962736056496699,6.0,-0.0348817811657985,-1.0
2018-07-13,23.465694427490234,0.2860019567422568,0.279392178542912,0.4346058636903763,10.0,-0.1486039069481194,1.0
